atm_id,city_state_zip.city,city_state_zip.state,city_state_zip.zip,pos_capability,offsite_or_onsite,bank
4757,Fluker,LA,70436,swipe,onsite,jpmc
4758,Arlington,VA,22212,swipe,onsite,jpmc
4759,Washington Island,WI,54246,chip,onsite,jpmc
4760,Soudersburg,PA,17577,chip,onsite,hsbc
4761,Kirkwood,NY,13795,chip,onsite,wellsfargo
4762,West Palm Beach,FL,33415,chip,onsite,jpmc
4763,Holly Springs,NC,27540,chip,onsite,jpmc
4764,San Diego,CA,92107,chip,offsite,jpmc
4765,Russellton,PA,15076,chip,onsite,jpmc
4766,Locust Hill,VA,23092,chip,onsite,jpmc
4767,Lolita,TX,77971,swipe,onsite,jpmc
4768,Deering,ND,58731,chip,onsite,jpmc
4769,Lead Hill,AR,72644,swipe,onsite,jpmc
4770,Wright,AR,72182,chip,onsite,jpmc
4771,Dodgeville,MI,49921,chip,onsite,jpmc
4772,Childress,TX,79201,chip,onsite,jpmc
4773,Wright City,OK,74766,chip,onsite,jpmc
4774,Cherokee,IA,51012,chip,onsite,jpmc
4775,Van Hornesville,NY,13475,chip,onsite,jpmc
4776,Brooklyn,NY,11205,chip,onsite,jpmc
4777,Putnam Station,NY,12861,chip,onsite,jpmc
4778,Stephen,MN,56757,chip,onsite,jpmc
4779,Holicong,PA,18928,chip,offsite,jpmc
4780,Castle Point,NY,12511,chip,onsite,jpmc
4781,Jasper,IN,47549,swipe,onsite,jpmc
4782,Fort Atkinson,WI,53538,chip,onsite,jpmc
4783,South Deerfield,MA,1373,chip,onsite,jpmc
4784,Fairview,MO,64842,chip,onsite,bank_of_america
4785,Peoria,IL,61641,swipe,onsite,jpmc
4786,Payson,AZ,85541,chip,onsite,jpmc
4787,Houston,TX,77220,chip,onsite,jpmc
4788,Readyville,TN,37149,chip,onsite,jpmc
4789,Brookfield,MA,1506,chip,onsite,jpmc
4790,Kendleton,TX,77451,swipe,onsite,jpmc
4791,Los Angeles,CA,90042,chip,onsite,jpmc
4792,Perry,FL,32348,chip,onsite,bank_of_america
4793,Bensalem,PA,19020,chip,onsite,jpmc
4794,Eldridge,IA,52748,chip,onsite,jpmc
4795,Chichester,NH,3258,chip,onsite,jpmc
4796,Grady,AR,71644,swipe,onsite,jpmc
4797,Cranfills Gap,TX,76637,chip,onsite,jpmc
4798,Newport,KY,41071,chip,offsite,jpmc
4799,Adamsville,TN,38310,chip,onsite,jpmc
4800,Holmesville,OH,44633,swipe,onsite,jpmc
4801,Mc Dowell,VA,24458,chip,onsite,jpmc
4802,Schenectady,NY,12301,swipe,onsite,jpmc
4803,Ruby,VA,22545,chip,onsite,jpmc
4804,Burlington,KY,41005,chip,onsite,jpmc
4805,Boncarbo,CO,81024,chip,onsite,bank_of_america
4806,Mode,IL,62444,swipe,onsite,jpmc
4807,Arkabutla,MS,38602,swipe,onsite,wellsfargo
4808,Lake Pleasant,MA,1347,chip,onsite,jpmc
4809,Toccoa Falls,GA,30598,chip,onsite,jpmc
4810,Centerville,KS,66014,chip,onsite,jpmc
4811,Langhorne,PA,19047,chip,onsite,jpmc
4812,Madison,FL,32341,chip,onsite,jpmc
4813,Crockett,KY,41413,swipe,onsite,jpmc
4814,Chico,CA,95976,chip,onsite,jpmc
4815,Gateway,AR,72733,chip,onsite,jpmc
4816,Black Rock,AR,72415,chip,onsite,jpmc
4817,Melissa,TX,75454,swipe,onsite,hsbc
4818,Great Bend,KS,67530,chip,onsite,hsbc
4819,Mc Indoe Falls,VT,5050,chip,onsite,jpmc
4820,Providence,RI,2902,chip,onsite,jpmc
4821,Seguin,TX,78156,chip,offsite,jpmc
4822,Addy,WA,99101,swipe,onsite,jpmc
4823,Newaygo,MI,49337,swipe,onsite,hsbc
4824,Fort Wainwright,AK,99703,chip,onsite,jpmc
4825,Livonia,MI,48154,chip,onsite,jpmc
4826,Des Moines,IA,50301,chip,onsite,jpmc
4827,Sacramento,CA,95819,chip,onsite,jpmc
4828,Amarillo,TX,79159,chip,onsite,bank_of_america
4829,Tampa,FL,33694,chip,onsite,jpmc
4830,Katy,TX,77491,chip,onsite,jpmc
4831,South Wellfleet,MA,2663,chip,onsite,jpmc
4832,Monmouth,IL,61462,chip,onsite,jpmc
4833,Mitchellville,IA,50169,swipe,offsite,jpmc
4834,Holliston,MA,1746,chip,onsite,jpmc
4835,Dover,DE,19906,swipe,onsite,jpmc
4836,Enterprise,OR,97828,swipe,onsite,jpmc
4837,Louisville,KS,66450,chip,onsite,jpmc
4838,Round Mountain,CA,96084,chip,onsite,jpmc
4839,Spokane,WA,99208,chip,onsite,jpmc
4840,Gainesville,FL,32601,chip,onsite,jpmc
4841,Ragland,AL,35131,chip,onsite,jpmc
4842,Poynette,WI,53955,chip,onsite,jpmc
4843,Avon Lake,OH,44012,chip,onsite,hsbc
4844,Harlingen,TX,78550,chip,offsite,jpmc
4845,Colorado City,AZ,86021,swipe,onsite,hsbc
4846,Gary,IN,46409,chip,onsite,jpmc
4847,Galax,VA,24333,chip,onsite,wellsfargo
4848,Lodi,CA,95240,chip,onsite,jpmc
4849,Telluride,CO,81435,chip,onsite,hsbc
4850,San Antonio,TX,78219,chip,onsite,jpmc
4851,Oneida,TN,37841,swipe,onsite,jpmc
4852,Long Lake,MI,48743,chip,offsite,jpmc
4853,Medway,MA,2053,chip,onsite,bank_of_america
4854,Omaha,NE,68172,chip,onsite,jpmc
4855,Ogdensburg,NY,13669,chip,onsite,jpmc
4856,Waverly,VA,23890,chip,offsite,jpmc
4857,Sturdivant,MO,63782,chip,onsite,jpmc
4858,Saylorsburg,PA,18353,chip,onsite,jpmc
4859,Carrsville,VA,23315,chip,onsite,bank_of_america
4860,Morrison,IL,61270,swipe,onsite,jpmc
4861,Toledo,OH,43697,chip,onsite,jpmc
4862,Success,AR,72470,chip,onsite,jpmc
4863,Robertsdale,AL,36567,chip,offsite,jpmc
4864,Schaefferstown,PA,17088,chip,onsite,jpmc
4865,Jenera,OH,45841,swipe,onsite,jpmc
4866,Jenkintown,PA,19046,chip,onsite,jpmc
4867,Richmond,VA,23223,chip,onsite,jpmc
4868,Seattle,WA,98125,chip,onsite,hsbc
4869,Idaho Falls,ID,83403,chip,onsite,jpmc
4870,Mattoon,IL,61938,chip,onsite,jpmc
4871,Powell,WY,82435,swipe,onsite,jpmc
4872,North Wilkesboro,NC,28674,chip,onsite,jpmc
4873,Sun Prairie,WI,53590,chip,onsite,jpmc
4874,Okemah,OK,74859,chip,onsite,jpmc
4875,Williamstown,MA,1267,chip,onsite,jpmc
4876,Saint Petersburg,FL,33715,chip,onsite,jpmc
4877,Beaver Falls,NY,13305,chip,onsite,jpmc
4878,Pelham,TN,37366,chip,onsite,jpmc
4879,Sandy Hook,CT,6482,swipe,onsite,jpmc
4880,Aurora,SD,57002,swipe,onsite,jpmc
4881,Plymouth,PA,18651,chip,offsite,jpmc
4882,Littleton,CO,80160,swipe,onsite,wellsfargo
4883,Newcastle,TX,76372,chip,onsite,jpmc
4884,Jonesburg,MO,63351,chip,onsite,jpmc
4885,Pittsburgh,PA,15211,chip,onsite,jpmc
4886,Union City,TN,38261,chip,onsite,jpmc
4887,White Castle,LA,70788,chip,onsite,jpmc
4888,Greendale,WI,53129,swipe,offsite,jpmc
4889,Amenia,NY,12501,chip,onsite,jpmc
4890,Ohley,WV,25147,swipe,onsite,wellsfargo
4891,Pisgah,IA,51564,chip,onsite,jpmc
4892,Goodwin,SD,57238,chip,onsite,jpmc
4893,Grafton,NE,68365,chip,onsite,jpmc
4894,Colcord,OK,74338,chip,onsite,jpmc
4895,Stockton,CA,95206,chip,onsite,jpmc
4896,Harrisville,MI,48740,chip,onsite,jpmc
4897,Stuart,NE,68780,swipe,onsite,jpmc
4898,Ashford,CT,6278,chip,onsite,jpmc
4899,Charleston,WV,25389,chip,onsite,jpmc
4900,Haviland,KS,67059,chip,onsite,jpmc
4901,Hiram,GA,30141,chip,onsite,jpmc
4902,Charleston,WV,25324,chip,onsite,jpmc
4903,Shreveport,LA,71156,chip,onsite,hsbc
4904,Madison,AL,35758,chip,offsite,jpmc
4905,Wynantskill,NY,12198,swipe,onsite,jpmc
4906,Hesston,KS,67062,swipe,onsite,jpmc
4907,Arkdale,WI,54613,chip,onsite,jpmc
4908,Menomonee Falls,WI,53051,swipe,onsite,jpmc
4909,Massey,MD,21650,chip,onsite,jpmc
4910,Delmar,MD,21875,chip,onsite,jpmc
4911,Dunnellon,FL,34430,chip,onsite,hsbc
4912,Mobile,AL,36609,chip,onsite,jpmc
4913,New York,NY,10069,chip,onsite,jpmc
4914,Milwaukee,WI,53224,chip,onsite,jpmc
4915,Bellmont,IL,62811,swipe,onsite,jpmc
4916,Hemet,CA,92544,chip,onsite,jpmc
4917,Shirley Basin,WY,82615,chip,onsite,jpmc
4918,Little Ferry,NJ,7643,chip,onsite,jpmc
4919,White Earth,MN,56591,swipe,onsite,jpmc
4920,Sugarloaf,CA,92386,chip,offsite,jpmc
4921,Goodyear,AZ,85338,chip,onsite,jpmc
4922,Cedar Bluff,AL,35959,swipe,onsite,jpmc
4923,Norristown,PA,19404,swipe,onsite,jpmc
4924,Hovland,MN,55606,chip,onsite,jpmc
4925,Alvo,NE,68304,chip,onsite,jpmc
4926,Boise,ID,83788,swipe,onsite,jpmc
4927,Grantham,PA,17027,swipe,onsite,jpmc
13798,Alexander,KS,67513,swipe,onsite,jpmc
13799,Avenue,MD,20609,swipe,onsite,jpmc
13800,Palatka,FL,32177,chip,onsite,jpmc
13801,Bruning,NE,68322,swipe,onsite,hsbc
13802,Reynolds,MO,63666,chip,onsite,jpmc
13803,Poynor,TX,75782,swipe,onsite,jpmc
13804,Rio Medina,TX,78066,chip,onsite,jpmc
13805,Cincinnati,IA,52549,chip,onsite,jpmc
13806,Pismo Beach,CA,93448,chip,onsite,jpmc
13807,Hope Valley,RI,2832,chip,onsite,jpmc
13808,Mattawana,PA,17054,swipe,onsite,jpmc
13809,Saltillo,PA,17253,chip,onsite,bank_of_america
13810,Spartanburg,SC,29301,swipe,onsite,jpmc
13811,Neversink,NY,12765,chip,onsite,jpmc
13812,Bronte,TX,76933,chip,onsite,jpmc
13813,Buffalo,NY,14219,chip,onsite,jpmc
13814,Mooseheart,IL,60539,chip,onsite,bank_of_america
13815,Littleton,CO,80165,swipe,onsite,jpmc
13816,Robbins,TN,37852,chip,onsite,jpmc
13817,Osterville,MA,2655,chip,onsite,jpmc
13818,Upton,NY,11973,chip,onsite,wellsfargo
13819,Riderwood,MD,21139,swipe,onsite,jpmc
13820,Polo,MO,64671,chip,onsite,jpmc
13821,Wayne,NJ,7470,chip,onsite,jpmc
13822,Fenton,IA,50539,chip,onsite,jpmc
13823,Park City,MT,59063,chip,onsite,jpmc
13824,Saint Cloud,MN,56396,chip,onsite,hsbc
13825,Butterfield,MN,56120,chip,onsite,jpmc
13826,Dracut,MA,1826,chip,onsite,jpmc
13827,Hardesty,OK,73944,swipe,onsite,jpmc
13828,Drewsey,OR,97904,chip,onsite,wellsfargo
13829,East Bank,WV,25067,chip,onsite,jpmc
13830,Georgetown,MN,56546,chip,onsite,jpmc
13831,Springfield,MO,65803,swipe,onsite,jpmc
13832,Roscoe,MO,64781,chip,onsite,jpmc
13833,Yatesboro,PA,16263,chip,onsite,jpmc
13834,Georgetown,ID,83239,chip,onsite,jpmc
13835,Belcher,LA,71004,chip,onsite,jpmc
13836,Kansas City,MO,64112,chip,onsite,wellsfargo
13837,Killduff,IA,50137,chip,onsite,jpmc
13838,Kermit,WV,25674,swipe,onsite,jpmc
13839,Memphis,TN,38135,chip,offsite,jpmc
13840,Randallstown,MD,21133,swipe,onsite,jpmc
13841,Lawrence,MA,1843,chip,onsite,jpmc
13842,Munds Park,AZ,86017,chip,onsite,jpmc
13843,New Bloomfield,MO,65063,chip,onsite,hsbc
13844,Buffalo Ridge,SD,57115,chip,onsite,jpmc
13845,Guyton,GA,31312,chip,onsite,jpmc
13846,Woodbury,KY,42288,chip,onsite,jpmc
13847,Cleveland,TN,37312,chip,onsite,bank_of_america
13848,Ocala,FL,34478,swipe,onsite,jpmc
13849,Valley Village,CA,91617,swipe,onsite,jpmc
13850,Sun Valley,NV,89433,chip,offsite,jpmc
13851,Lewellen,NE,69147,chip,offsite,jpmc
13852,Merrifield,VA,22118,swipe,onsite,jpmc
13853,San Diego,CA,92166,chip,onsite,hsbc
13854,Saint Louis,MO,63119,swipe,onsite,jpmc
13855,Bakersfield,CA,93383,chip,offsite,jpmc
13856,Columbia,MO,65205,chip,onsite,wellsfargo
13857,Malden,MO,63863,chip,onsite,jpmc
13858,Condon,OR,97823,chip,onsite,jpmc
13859,Stephens City,VA,22655,chip,onsite,jpmc
13860,Bazine,KS,67516,chip,onsite,jpmc
13861,Pittsburgh,PA,15250,chip,onsite,jpmc
13862,Butternut,WI,54514,swipe,offsite,jpmc
13863,New York,NY,10018,swipe,offsite,jpmc
13864,Salt Lake City,UT,84127,swipe,offsite,jpmc
13865,Sioux Falls,SD,57196,chip,onsite,bank_of_america
13866,Norwood,MN,55368,chip,onsite,jpmc
13867,Syracuse,NY,13235,chip,onsite,jpmc
13868,Norfolk,VA,23508,chip,onsite,jpmc
13869,Pilot Mound,IA,50223,chip,onsite,jpmc
13870,Drayton,ND,58225,chip,onsite,jpmc
13871,Washta,IA,51061,chip,onsite,jpmc
13872,Charlotte,NC,28207,chip,onsite,wellsfargo
13873,Rosston,AR,71858,chip,onsite,hsbc
13874,Chesapeake City,MD,21915,chip,onsite,jpmc
13875,Lambert,MT,59243,chip,onsite,jpmc
13876,West Milton,OH,45383,chip,offsite,jpmc
13877,Sinclair,WY,82334,swipe,onsite,jpmc
13878,Rossville,IN,46065,chip,offsite,jpmc
13879,Fort Payne,AL,35968,chip,onsite,jpmc
13880,San Francisco,CA,94134,chip,onsite,jpmc
13881,Malone,NY,12953,chip,onsite,jpmc
13882,Washington,DC,20451,chip,onsite,jpmc
13883,New Rumley,OH,43984,chip,onsite,jpmc
13884,Denver,CO,80203,swipe,offsite,jpmc
13885,Smithville,GA,31787,chip,onsite,jpmc
13886,Washington,DC,20042,chip,onsite,jpmc
13887,Anaheim,CA,92899,chip,onsite,jpmc
13888,Lufkin,TX,75904,swipe,onsite,jpmc
13889,Kinston,AL,36453,chip,onsite,jpmc
13890,Pickford,MI,49774,chip,onsite,jpmc
13891,Fall Branch,TN,37656,swipe,onsite,jpmc
13892,Heart Butte,MT,59448,chip,offsite,jpmc
13893,Lyons,NJ,7939,swipe,onsite,jpmc
13894,Canoga Park,CA,91304,swipe,onsite,jpmc
13895,New Baltimore,NY,12124,chip,onsite,jpmc
13896,Madison,WI,53793,chip,onsite,wellsfargo
13897,Silver Spring,MD,20908,swipe,onsite,jpmc
13898,Washington,DC,20392,chip,onsite,jpmc
13899,Kingmont,WV,26578,swipe,onsite,jpmc
13900,Council Hill,OK,74428,chip,onsite,jpmc
13901,Providence,RI,2907,chip,onsite,wellsfargo
13902,San Antonio,TX,78298,swipe,onsite,jpmc
13903,Roanoke,IL,61561,swipe,onsite,jpmc
13904,Old Mystic,CT,6372,chip,onsite,bank_of_america
13905,Memphis,TN,38197,swipe,onsite,bank_of_america
13906,Mercedes,TX,78570,swipe,onsite,wellsfargo
13907,Bethlehem,PA,18017,chip,onsite,wellsfargo
13908,Graymont,IL,61743,chip,onsite,jpmc
13909,Fairmont,OK,73736,chip,onsite,jpmc
13910,Davenport,IA,52801,chip,onsite,jpmc
13911,Norfolk,VA,23501,swipe,onsite,jpmc
13912,Orlando,FL,32808,chip,onsite,jpmc
13913,Webster,NC,28788,chip,onsite,jpmc
13914,Monroe Township,NJ,8831,chip,onsite,jpmc
13915,Phoenix,AZ,85068,swipe,onsite,hsbc
13916,Algonquin,IL,60102,swipe,onsite,jpmc
13917,Otwell,IN,47564,chip,onsite,jpmc
13918,Hendersonville,NC,28793,chip,onsite,jpmc
13919,Cicero,NY,13039,chip,onsite,jpmc
13920,Endicott,NE,68350,swipe,offsite,jpmc
13921,Lake,WV,25121,chip,onsite,jpmc
13922,Van Wyck,SC,29744,chip,onsite,jpmc
13923,Pittsburgh,PA,15264,chip,onsite,jpmc
13924,Dunreith,IN,47337,chip,onsite,jpmc
13925,Dillsboro,IN,47018,chip,onsite,jpmc
13926,Simpson,KS,67478,swipe,onsite,jpmc
13927,Arnegard,ND,58835,chip,onsite,bank_of_america
13928,Noble,MO,65715,chip,onsite,jpmc
13929,New Holland,OH,43145,swipe,onsite,jpmc
13930,Widnoon,PA,16261,chip,onsite,jpmc
13931,Byron,MN,55920,swipe,onsite,jpmc
13932,Nashville,TN,37246,chip,onsite,jpmc
13933,Pueblo,CO,81013,chip,onsite,bank_of_america
13934,Cottonwood,CA,96022,chip,onsite,jpmc
13935,New Raymer,CO,80742,chip,onsite,jpmc
13936,Rio Grande City,TX,78582,chip,onsite,jpmc
13937,Reading,PA,19608,chip,onsite,jpmc
13938,Everett,WA,98208,swipe,onsite,jpmc
13939,Dallas,TX,75312,chip,offsite,jpmc
13940,Dickerson Run,PA,15430,swipe,onsite,jpmc
13941,Hingham,MT,59528,chip,onsite,jpmc
13942,Troy,AL,36082,swipe,onsite,hsbc
13943,Gibson,TN,38338,chip,onsite,jpmc
13944,North Lake,WI,53064,chip,onsite,bank_of_america
13945,Maple Plain,MN,55348,chip,onsite,jpmc
13946,Carmel,ME,4419,swipe,onsite,jpmc
13947,Alexandria,VA,22301,chip,onsite,jpmc
13948,Quantico,VA,22135,swipe,offsite,jpmc
13949,Chicago,IL,60611,swipe,onsite,jpmc
13950,Greeneville,TN,37743,swipe,onsite,jpmc
13951,Fossil,OR,97830,swipe,onsite,jpmc
13952,Niangua,MO,65713,chip,onsite,jpmc
13953,Sublimity,OR,97385,chip,onsite,jpmc
13954,Gilman,VT,5904,chip,onsite,bank_of_america
13955,New Braunfels,TX,78132,swipe,onsite,jpmc
13956,Lancaster,TN,38569,swipe,onsite,bank_of_america
13957,Bunker Hill,WV,25413,chip,onsite,jpmc
13958,Lowell,MI,49331,chip,onsite,wellsfargo
13959,Hillsdale,WI,54744,chip,onsite,jpmc
13960,Terra Ceia,FL,34250,chip,onsite,hsbc
13961,Plympton,MA,2367,swipe,onsite,jpmc
13962,Ledgewood,NJ,7852,swipe,onsite,jpmc
13963,Titusville,FL,32780,chip,onsite,jpmc
13964,Troy,VT,5868,chip,onsite,jpmc
13965,Van Nuys,CA,91405,chip,onsite,hsbc
13966,Columbia,MD,21046,swipe,onsite,jpmc
13967,Smithville,IN,47458,chip,onsite,hsbc
13968,Panguitch,UT,84759,swipe,onsite,hsbc
13969,Ripon,CA,95366,chip,onsite,jpmc
13970,White Sulphur Springs,MT,59645,chip,onsite,jpmc
13971,Washington Crossing,PA,18977,swipe,onsite,jpmc
13972,Dixon,CA,95620,chip,onsite,jpmc
13973,Tucson,AZ,85713,swipe,onsite,jpmc
13974,Gladstone,MI,49837,chip,onsite,jpmc
13975,Buna,TX,77612,swipe,onsite,jpmc
13976,Dimondale,MI,48821,swipe,onsite,jpmc
13977,Warriors Mark,PA,16877,swipe,onsite,jpmc
13978,Mekoryuk,AK,99630,swipe,onsite,jpmc
13979,Proctor,VT,5765,swipe,onsite,jpmc
13980,Pleasantville,NY,10572,swipe,onsite,hsbc
13981,Suffolk,VA,23435,chip,onsite,jpmc
13982,Dunbar,NE,68346,swipe,onsite,jpmc
13983,Fortescue,NJ,8321,chip,onsite,jpmc
13984,Raymond,WA,98577,swipe,offsite,jpmc
13985,Leesburg,VA,20176,chip,onsite,jpmc
13986,Winston Salem,NC,27151,chip,onsite,jpmc
13987,Garland,TX,75040,chip,onsite,jpmc
13988,Cypress Inn,TN,38452,swipe,onsite,bank_of_america
13989,High Rolls Mountain Park,NM,88325,chip,onsite,bank_of_america
13990,Fairbury,NE,68352,chip,offsite,jpmc
13991,Lillian,TX,76061,swipe,onsite,jpmc
13992,Loup City,NE,68853,swipe,onsite,wellsfargo
13993,Millington,MI,48746,chip,offsite,jpmc
13994,Corwith,IA,50430,chip,onsite,jpmc
13995,Wyoming,IL,61491,swipe,onsite,jpmc
13996,Round Rock,TX,78683,chip,onsite,jpmc
13997,Albany,NY,12255,chip,offsite,jpmc
13998,Freeburg,IL,62243,chip,onsite,jpmc
13999,Olympia,WA,98513,swipe,onsite,jpmc
14000,Scottsbluff,NE,69363,chip,onsite,jpmc
14001,Lewisville,TX,75077,chip,onsite,jpmc
14002,Deal,NJ,7723,chip,onsite,jpmc
14003,Violet,LA,70092,chip,onsite,jpmc
14004,Park City,UT,84060,chip,offsite,jpmc
14005,Saint Louis,MO,63112,swipe,onsite,jpmc
14006,Chase City,VA,23924,chip,onsite,jpmc
14007,Santa Barbara,CA,93190,chip,onsite,jpmc
14008,Canvas,WV,26662,swipe,onsite,wellsfargo
14009,Honolulu,HI,96805,chip,onsite,jpmc
14010,Olympia,WA,98502,chip,onsite,jpmc
14011,Thatcher,ID,83283,swipe,onsite,jpmc
14012,Labelle,FL,33975,chip,onsite,jpmc
14013,North Walpole,NH,3609,chip,onsite,jpmc
14014,Pulaski,IA,52584,swipe,onsite,jpmc
14015,Mansfield,GA,30055,chip,offsite,wellsfargo
14016,Ringwood,OK,73768,chip,onsite,jpmc
14017,Quentin,PA,17083,chip,onsite,jpmc
14018,Menlo Park,CA,94026,chip,onsite,jpmc
14019,Hockessin,DE,19707,chip,offsite,jpmc
14020,Depoe Bay,OR,97341,chip,onsite,jpmc
14021,Anderson,CA,96007,chip,onsite,hsbc
14022,Cary,IL,60013,chip,onsite,jpmc
14023,Madisonville,TX,77864,swipe,onsite,jpmc
14024,Delmont,NJ,8314,chip,onsite,jpmc
14025,South Colton,NY,13687,chip,onsite,jpmc
14026,Sylacauga,AL,35151,chip,onsite,jpmc
14027,Denver,CO,80215,chip,onsite,jpmc
14028,Englewood,CO,80154,chip,onsite,jpmc
14029,Greenville,TX,75403,chip,onsite,jpmc
14030,Blackstone,IL,61313,chip,onsite,jpmc
14031,Buxton,ND,58218,chip,onsite,jpmc
14032,Las Vegas,NV,89133,swipe,onsite,jpmc
14033,Glen Burnie,MD,21060,swipe,onsite,bank_of_america
14034,Swannanoa,NC,28778,chip,onsite,jpmc
14035,Wrightstown,WI,54180,swipe,onsite,jpmc
14036,San Jose,CA,95125,chip,onsite,jpmc
14037,Sibley,IL,61773,chip,onsite,jpmc
14038,Parkersburg,IL,62452,chip,onsite,jpmc
14039,Milford,ME,4461,chip,onsite,jpmc
14040,Culloden,GA,31016,swipe,onsite,jpmc
14041,Pittsburgh,PA,15250,chip,onsite,jpmc
14042,Los Banos,CA,93635,swipe,onsite,jpmc
14043,Trenton,ND,58853,chip,onsite,hsbc
14044,Seminole,FL,33775,chip,onsite,jpmc
14045,Willow Grove,PA,19090,swipe,onsite,jpmc
14046,Easton,PA,18044,swipe,onsite,wellsfargo
14047,Sparks,NV,89431,swipe,onsite,jpmc
14048,El Paso,TX,79920,chip,onsite,jpmc
14049,Richland,SC,29675,chip,onsite,jpmc
14050,Sybertsville,PA,18251,swipe,onsite,jpmc
14051,Exeter,NH,3833,swipe,onsite,jpmc
14052,Martins Creek,PA,18063,swipe,onsite,jpmc
14053,Stanley,IA,50671,chip,onsite,jpmc
14054,East Earl,PA,17519,chip,onsite,jpmc
14055,Frankford,DE,19945,swipe,onsite,jpmc
14056,Stuart,VA,24171,chip,onsite,jpmc
14057,Kahuku,HI,96731,swipe,onsite,jpmc
14058,Winston Salem,NC,27151,chip,onsite,jpmc
14059,Youngtown,AZ,85363,swipe,onsite,jpmc
14060,Medical Lake,WA,99022,swipe,onsite,jpmc
14061,Ponce De Leon,FL,32455,chip,onsite,jpmc
14062,Oneida,TN,37841,chip,onsite,jpmc
14063,Oakley,CA,94561,swipe,onsite,jpmc
14064,Vandalia,OH,45377,chip,onsite,hsbc
14065,Carlin,NV,89822,swipe,onsite,jpmc
14066,Richfield,NC,28137,swipe,onsite,jpmc
14067,Woodsfield,OH,43793,chip,onsite,bank_of_america
14068,Montgomery,AL,36125,swipe,onsite,jpmc
14069,Clopton,AL,36317,chip,onsite,jpmc
14070,Newark,NJ,7188,swipe,onsite,jpmc
14071,Robinson,KS,66532,chip,onsite,jpmc
14072,Pelham,AL,35124,swipe,onsite,jpmc
14073,Laurel,NY,11948,swipe,onsite,jpmc
14074,Birmingham,AL,35214,swipe,onsite,jpmc
14075,Bolton,NC,28423,swipe,onsite,jpmc
14076,Tampa,FL,33690,swipe,onsite,jpmc
14077,Sangerville,ME,4479,chip,offsite,jpmc
14078,Ft Mitchell,KY,41017,chip,onsite,jpmc
14079,Arroyo Seco,NM,87514,chip,onsite,jpmc
14080,Birmingham,AL,35261,chip,onsite,jpmc
14081,Harrison Township,MI,48045,chip,offsite,jpmc
14082,Seymour,WI,54165,chip,onsite,jpmc
14083,Saint Paul,MN,55118,chip,onsite,jpmc
14084,Sully,IA,50251,chip,onsite,jpmc
14085,Willcox,AZ,85643,swipe,onsite,jpmc
14086,Atlanta,GA,30307,chip,onsite,hsbc
14087,Louisville,IL,62858,chip,onsite,jpmc
14088,Viola,AR,72583,chip,onsite,bank_of_america
14089,Kearney,NE,68848,swipe,onsite,jpmc
14090,Morrill,NE,69358,swipe,onsite,jpmc
14091,Boulder,CO,80301,chip,onsite,jpmc
14092,Leonville,LA,70551,chip,onsite,wellsfargo
14093,El Paso,TX,79960,swipe,onsite,jpmc
14094,Elwin,IL,62532,chip,onsite,jpmc
14095,Coffeeville,AL,36524,swipe,onsite,jpmc
14096,Osco,IL,61274,chip,onsite,jpmc
14097,Fort Worth,TX,76140,chip,onsite,jpmc
14098,Saint Joseph,MO,64506,chip,onsite,jpmc
14099,Bridgeport,CT,6608,swipe,onsite,jpmc
14100,Carver,MA,2330,swipe,onsite,jpmc
14101,Naples,NY,14512,chip,offsite,jpmc
14102,Keshena,WI,54135,chip,onsite,jpmc
14103,Denver,CO,80265,swipe,onsite,jpmc
14104,Macomb,MI,48042,chip,onsite,jpmc
14105,Utica,MI,48316,chip,onsite,hsbc
14106,Plympton,MA,2367,chip,onsite,hsbc
14107,Burt,NY,14028,swipe,onsite,jpmc
14108,Victor,IA,52347,chip,onsite,jpmc
14109,Burnsville,MS,38833,chip,onsite,jpmc
14110,Upton,KY,42784,swipe,onsite,jpmc
14111,Kanawha,IA,50447,chip,onsite,jpmc
14112,Lafayette Hill,PA,19444,chip,onsite,jpmc
14113,Saint Michael,MN,55376,swipe,onsite,bank_of_america
14114,Edinburg,PA,16116,chip,onsite,jpmc
14115,Memphis,TN,38157,chip,onsite,bank_of_america
14116,Pittsburgh,PA,15268,chip,onsite,jpmc
14117,Frazier Park,CA,93222,swipe,onsite,jpmc
14118,Winfred,SD,57076,swipe,onsite,jpmc
14119,Billings,NY,12510,chip,onsite,jpmc
14120,Elmer,NJ,8318,swipe,onsite,jpmc
14121,Pendleton,SC,29670,chip,onsite,jpmc
14122,Brooksville,KY,41004,swipe,onsite,hsbc
14123,Mallory,NY,13103,chip,onsite,jpmc
14124,Woodbridge,CT,6525,chip,onsite,jpmc
14125,Elizabethton,TN,37644,swipe,offsite,bank_of_america
14126,Omena,MI,49674,chip,onsite,jpmc
14127,West College Corner,IN,47003,chip,onsite,jpmc
14128,Dolores,CO,81323,chip,onsite,bank_of_america
14129,Akron,OH,44315,chip,onsite,jpmc
14130,New York,NY,10158,chip,offsite,jpmc
14131,Sextonville,WI,53584,swipe,onsite,jpmc
14132,Great Falls,MT,59404,chip,onsite,bank_of_america
14133,Mount Sterling,MO,65062,chip,onsite,bank_of_america
14134,Rising Sun,MD,21911,chip,onsite,jpmc
14135,Lemoore,CA,93245,chip,offsite,jpmc
14136,Arlington,VA,22215,chip,onsite,hsbc
14137,Cloverdale,VA,24077,chip,onsite,jpmc
